,year,agency_code,career_cluster,num_concentrators,District Name,"School
Code",School Name,"State Board
Region",Grade Span,Title I Served School,Percent EDS,"School Performance 
Grade
(SPG)","School Performance
Score
(SPS)","School
Achievement
Score
(SA)","School Growth
Score
(SG)","School Growth
Status","School Growth
Index","Academic Assessments Score
(Reading and Mathematics EOG/EOC)","Science EOG
Score",English Learner Progress Score,"Four-Year
Cohort
Graduation
Rate Score","Biology
EOC Score",The ACT/WorkKeys Assessments Score,"Passing
NC Math 3 Course Score"
4428,2021,230324,BMA,1,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4429,2021,230324,EDUC,2,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4430,2021,230324,HLTH,36,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4431,2021,230324,HOSP,27,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4432,2021,230324,HUMA,20,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4433,2021,230324,LAW,10,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4434,2021,230324,MANU,42,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4435,2021,230324,STEM,1,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4436,2021,230324,TRAN,7,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4437,2022,230324,AGNR,24,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4438,2022,230324,ARCH,22,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4439,2022,230324,EDUC,11,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4440,2022,230324,HLTH,32,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4441,2022,230324,HOSP,11,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4442,2022,230324,HUMA,36,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4443,2022,230324,MANU,55,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4444,2022,230324,TRAN,5,Cleveland County Schools,230324,Crest High,Southwest,09-12,,38.8,B,75.0,72.8,85.6,Exceeded,2.26,66.4,,,84.9,64.8,57.4,>95
4445,2017,230330,ARCH,4,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4446,2017,230330,BMA,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4447,2018,230330,AGNR,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4448,2018,230330,ARCH,8,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4449,2018,230330,AAVC,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4450,2018,230330,BMA,3,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4451,2018,230330,EDUC,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4452,2018,230330,FINA,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4453,2018,230330,HLTH,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4454,2018,230330,HOSP,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4455,2018,230330,HUMA,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4456,2018,230330,INFO,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4457,2018,230330,LAW,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4458,2018,230330,MANU,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4459,2018,230330,MRKT,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4460,2018,230330,STEM,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4461,2018,230330,TRAN,0,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4462,2019,230330,AGNR,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4463,2019,230330,ARCH,3,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4464,2019,230330,BMA,6,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4465,2019,230330,INFO,8,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4466,2019,230330,MANU,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4467,2019,230330,MRKT,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4468,2020,230330,AGNR,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4469,2020,230330,ARCH,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4470,2020,230330,MANU,2,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4471,2022,230330,ARCH,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4472,2022,230330,HUMA,1,Cleveland County Schools,230330,Turning Point Academy,Southwest,06-12,,69,ALT,,,,,,,,,,,,
4473,2017,230350,AAVC,16,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4474,2017,230350,AGNR,68,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4475,2017,230350,ARCH,47,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4476,2017,230350,BMA,39,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4477,2017,230350,EDUC,4,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4478,2017,230350,HLTH,24,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4479,2017,230350,HOSP,64,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4480,2017,230350,INFO,12,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4481,2017,230350,LAW,48,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4482,2017,230350,MANU,59,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4483,2017,230350,MRKT,9,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4484,2017,230350,STEM,24,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4485,2018,230350,AGNR,40,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4486,2018,230350,ARCH,21,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4487,2018,230350,AAVC,10,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4488,2018,230350,BMA,21,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4489,2018,230350,EDUC,3,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4490,2018,230350,FINA,0,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4491,2018,230350,HLTH,21,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4492,2018,230350,HOSP,36,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
4493,2018,230350,HUMA,0,Cleveland County Schools,230350,Kings Mountain High,Southwest,09-12,,35.9,C,69.0,69.4,68.5,Not Met,-2.29,58.6,,,90.5,58.4,62.4,>95
